id,factor_id/id,item_id/id,score_id/id,note,state
vote_893,factor_185,item_1,score_3,,valid
vote_894,factor_183,item_1,score_3,,valid
vote_895,factor_184,item_1,score_3,,valid
vote_896,factor_213,item_1,score_3,,valid
vote_897,factor_212,item_1,score_3,,valid
vote_898,factor_210,item_1,score_3,,valid
vote_899,factor_211,item_1,score_3,,valid
vote_900,factor_214,item_1,score_3,,valid
vote_901,factor_187,item_1,score_3,,valid
vote_902,factor_189,item_1,score_3,,valid
vote_903,factor_190,item_1,score_3,,valid
vote_904,factor_188,item_1,score_3,,valid
vote_905,factor_178,item_1,score_3,,valid
vote_906,factor_177,item_1,score_3,,valid
vote_907,factor_180,item_1,score_1,,valid
vote_908,factor_179,item_1,score_3,,valid
vote_909,factor_174,item_1,score_3,,valid
vote_910,factor_172,item_1,score_3,,valid
vote_911,factor_173,item_1,score_3,,valid
vote_912,factor_175,item_1,score_3,,valid
vote_913,factor_170,item_1,score_3,,valid
vote_914,factor_169,item_1,score_3,,valid
vote_915,factor_168,item_1,score_3,,valid
vote_916,factor_167,item_1,score_3,,valid
vote_917,factor_166,item_1,score_3,,valid
vote_918,factor_197,item_1,score_3,,valid
vote_919,factor_195,item_1,score_3,,valid
vote_920,factor_196,item_1,score_3,,valid
vote_921,factor_137,item_1,score_3,,valid
vote_922,factor_140,item_1,score_3,,valid
vote_923,factor_138,item_1,score_3,,valid
vote_925,factor_121,item_1,score_3,,valid
vote_926,factor_120,item_1,score_3,,valid
vote_927,factor_124,item_1,score_3,,valid
vote_928,factor_123,item_1,score_3,,valid
vote_930,factor_126,item_1,score_3,,valid
vote_931,factor_127,item_1,score_3,,valid
vote_932,factor_129,item_1,score_3,,valid
vote_934,factor_142,item_1,score_3,,valid
vote_935,factor_143,item_1,score_3,,valid
vote_936,factor_148,item_1,score_3,,valid
vote_937,factor_147,item_1,score_3,,valid
vote_938,factor_146,item_1,score_3,,valid
vote_939,factor_151,item_1,score_3,,valid
vote_940,factor_150,item_1,score_3,,valid
vote_941,factor_149,item_1,score_1,,valid
vote_943,factor_153,item_1,score_3,,valid
vote_944,factor_155,item_1,score_3,,valid
vote_945,factor_156,item_1,score_3,,valid
vote_946,factor_158,item_1,score_3,,valid
vote_948,factor_160,item_1,score_3,,valid
vote_949,factor_161,item_1,score_3,,valid
vote_950,factor_162,item_1,score_3,,valid
vote_951,factor_163,item_1,score_3,,valid
vote_952,factor_134,item_1,score_3,,valid
vote_953,factor_135,item_1,score_1,,valid
vote_954,factor_65,item_1,score_3,,valid
vote_955,factor_67,item_1,score_3,,valid
vote_957,factor_66,item_1,score_3,,valid
vote_958,factor_72,item_1,score_3,,valid
vote_959,factor_69,item_1,score_1,,valid
vote_960,factor_70,item_1,score_3,,valid
vote_961,factor_71,item_1,score_3,,valid
vote_4689,factor_924,item_6,score_3,"",draft
vote_4690,factor_982,item_6,score_3,"",draft
vote_3320,factor_530,item_2,score_3,"",valid
vote_3038,factor_132,item_4,score_3,"",valid
vote_3039,factor_1047,item_4,score_3,"",valid
vote_3040,factor_1048,item_4,score_3,"",valid
vote_962,factor_77,item_1,score_3,,valid
vote_963,factor_74,item_1,score_3,,valid
vote_965,factor_76,item_1,score_3,,valid
vote_966,factor_31,item_1,score_3,,valid
vote_967,factor_28,item_1,score_3,,valid
vote_968,factor_29,item_1,score_3,,valid
vote_977,factor_79,item_1,score_3,,valid
vote_978,factor_82,item_1,score_3,,valid
vote_979,factor_81,item_1,score_3,,valid
vote_980,factor_84,item_1,score_3,,valid
vote_981,factor_86,item_1,score_3,,valid
vote_982,factor_85,item_1,score_3,,valid
vote_983,factor_58,item_1,score_3,,valid
vote_984,factor_60,item_1,score_3,,valid
vote_985,factor_61,item_1,score_3,,valid
vote_986,factor_62,item_1,score_3,,valid
vote_988,factor_56,item_1,score_3,,valid
vote_989,factor_59,item_1,score_3,,valid
vote_990,factor_49,item_1,score_1,,valid
vote_991,factor_48,item_1,score_3,,valid
vote_992,factor_941,item_1,score_3,,valid
vote_993,factor_939,item_1,score_3,,valid
vote_994,factor_943,item_1,score_3,,valid
vote_995,factor_942,item_1,score_3,,valid
vote_996,factor_940,item_1,score_3,,valid
vote_997,factor_944,item_1,score_3,,valid
vote_998,factor_938,item_1,score_1,,valid
vote_999,factor_936,item_1,score_1,,valid
vote_1000,factor_937,item_1,score_1,,valid
vote_1001,factor_958,item_1,score_3,,valid
vote_1002,factor_961,item_1,score_3,,valid
vote_1003,factor_959,item_1,score_3,,valid
vote_1004,factor_960,item_1,score_3,,valid
vote_1005,factor_956,item_1,score_3,,valid
vote_1006,factor_957,item_1,score_3,,valid
vote_1008,factor_953,item_1,score_3,,valid
vote_1009,factor_950,item_1,score_3,,valid
vote_1010,factor_951,item_1,score_3,,valid
vote_1011,factor_949,item_1,score_3,,valid
vote_1012,factor_948,item_1,score_3,,valid
vote_1013,factor_946,item_1,score_3,,valid
vote_1014,factor_945,item_1,score_3,,valid
vote_1015,factor_947,item_1,score_3,,valid
vote_1016,factor_966,item_1,score_3,,valid
vote_1017,factor_968,item_1,score_1,,valid
vote_1019,factor_965,item_1,score_3,,valid
vote_1020,factor_967,item_1,score_3,,valid
vote_1021,factor_341,item_1,score_3,,valid
vote_1022,factor_343,item_1,score_3,,valid
vote_1023,factor_342,item_1,score_3,,valid
vote_1024,factor_344,item_1,score_3,,valid
vote_1025,factor_340,item_1,score_3,,valid
vote_1026,factor_352,item_1,score_3,,valid
vote_1027,factor_350,item_1,score_3,,valid
vote_1028,factor_351,item_1,score_3,,valid
vote_1029,factor_353,item_1,score_3,,valid
vote_1030,factor_347,item_1,score_3,,valid
vote_1031,factor_346,item_1,score_3,,valid
vote_1032,factor_348,item_1,score_3,,valid
vote_1033,factor_330,item_1,score_3,,valid
vote_1034,factor_332,item_1,score_3,,valid
vote_1035,factor_331,item_1,score_3,,valid
vote_1036,factor_325,item_1,score_3,,valid
vote_1037,factor_328,item_1,score_3,,valid
vote_1038,factor_327,item_1,score_3,,valid
vote_1039,factor_326,item_1,score_3,,valid
vote_1040,factor_320,item_1,score_3,,valid
vote_1041,factor_323,item_1,score_3,,valid
vote_1042,factor_321,item_1,score_3,,valid
vote_1043,factor_322,item_1,score_3,,valid
vote_1044,factor_962,item_1,score_3,,valid
vote_1045,factor_964,item_1,score_3,,valid
vote_1046,factor_963,item_1,score_3,,valid
vote_1048,factor_337,item_1,score_3,,valid
vote_1049,factor_338,item_1,score_3,,valid
vote_1050,factor_17,item_1,score_3,,valid
vote_1051,factor_15,item_1,score_3,,valid
vote_1052,factor_20,item_1,score_3,,valid
vote_1053,factor_19,item_1,score_3,,valid
vote_1054,factor_18,item_1,score_3,,valid
vote_1055,factor_16,item_1,score_3,,valid
vote_1056,factor_22,item_1,score_3,,valid
vote_1057,factor_24,item_1,score_3,,valid
vote_1058,factor_25,item_1,score_3,,valid
vote_1059,factor_23,item_1,score_3,,valid
vote_1060,factor_12,item_1,score_3,,valid
vote_1062,factor_6,item_1,score_3,,valid
vote_1063,factor_5,item_1,score_3,,valid
vote_1064,factor_7,item_1,score_3,,valid
vote_1065,factor_8,item_1,score_3,,valid
vote_1066,factor_9,item_1,score_3,,valid
vote_1067,factor_10,item_1,score_3,,valid
vote_1069,factor_859,item_1,score_3,,valid
vote_1071,factor_861,item_1,score_3,,valid
vote_3563,factor_1048,item_6,score_3,"",draft
vote_3564,factor_258,item_6,score_3,"",draft
vote_3041,factor_1049,item_4,score_3,"",valid
vote_3042,factor_1050,item_4,score_2,"",valid
vote_1083,factor_284,item_1,score_3,,valid
vote_1085,factor_286,item_1,score_3,,valid
vote_1086,factor_296,item_1,score_3,,valid
vote_1087,factor_295,item_1,score_3,,valid
vote_1088,factor_293,item_1,score_3,,valid
vote_1089,factor_763,item_1,score_3,,valid
vote_1090,factor_761,item_1,score_3,,valid
vote_1091,factor_762,item_1,score_3,,valid
vote_1092,factor_757,item_1,score_3,,valid
vote_1093,factor_755,item_1,score_3,,valid
vote_1094,factor_756,item_1,score_3,,valid
vote_1095,factor_758,item_1,score_3,,valid
vote_1096,factor_759,item_1,score_3,,valid
vote_1097,factor_766,item_1,score_3,,valid
vote_1098,factor_767,item_1,score_3,,valid
vote_1099,factor_768,item_1,score_1,,valid
vote_1100,factor_769,item_1,score_3,,valid
vote_1102,factor_750,item_1,score_3,,valid
vote_1103,factor_752,item_1,score_3,,valid
vote_1104,factor_748,item_1,score_3,,valid
vote_1105,factor_749,item_1,score_3,,valid
vote_1106,factor_751,item_1,score_1,,valid
vote_1107,factor_743,item_1,score_3,,valid
vote_1108,factor_742,item_1,score_3,,valid
vote_1109,factor_746,item_1,score_3,,valid
vote_1110,factor_745,item_1,score_3,,valid
vote_1111,factor_744,item_1,score_3,,valid
vote_1112,factor_740,item_1,score_3,,valid
vote_1113,factor_736,item_1,score_3,,valid
vote_1114,factor_739,item_1,score_3,,valid
vote_1115,factor_738,item_1,score_3,,valid
vote_1116,factor_737,item_1,score_3,,valid
vote_1117,factor_113,item_1,score_3,,valid
vote_1118,factor_112,item_1,score_3,,valid
vote_1120,factor_117,item_1,score_3,,valid
vote_1121,factor_116,item_1,score_3,,valid
vote_1122,factor_89,item_1,score_3,,valid
vote_1123,factor_91,item_1,score_3,,valid
vote_1124,factor_92,item_1,score_3,,valid
vote_1125,factor_90,item_1,score_3,,valid
vote_1126,factor_105,item_1,score_3,,valid
vote_1127,factor_106,item_1,score_3,,valid
vote_1128,factor_107,item_1,score_3,,valid
vote_1129,factor_109,item_1,score_3,,valid
vote_1130,factor_110,item_1,score_3,,valid
vote_1131,factor_108,item_1,score_3,,valid
vote_1132,factor_96,item_1,score_3,,valid
vote_1133,factor_94,item_1,score_3,,valid
vote_1135,factor_95,item_1,score_3,,valid
vote_1136,factor_101,item_1,score_3,,valid
vote_1137,factor_99,item_1,score_3,,valid
vote_1138,factor_103,item_1,score_3,,valid
vote_1139,factor_100,item_1,score_1,,valid
vote_1141,factor_387,item_1,score_3,,valid
vote_1142,factor_403,item_1,score_3,,valid
vote_1143,factor_398,item_1,score_3,,valid
vote_1144,factor_397,item_1,score_3,,valid
vote_1145,factor_396,item_1,score_3,,valid
vote_1146,factor_395,item_1,score_3,,valid
vote_1147,factor_394,item_1,score_3,,valid
vote_1148,factor_399,item_1,score_3,,valid
vote_1149,factor_400,item_1,score_3,,valid
vote_1150,factor_401,item_1,score_3,,valid
vote_1151,factor_428,item_1,score_3,,valid
vote_1152,factor_429,item_1,score_3,,valid
vote_1153,factor_427,item_1,score_3,,valid
vote_1155,factor_424,item_1,score_3,,valid
vote_1156,factor_420,item_1,score_3,,valid
vote_1157,factor_421,item_1,score_3,,valid
vote_1160,factor_416,item_1,score_3,,valid
vote_1161,factor_417,item_1,score_3,,valid
vote_1162,factor_418,item_1,score_3,,valid
vote_1163,factor_419,item_1,score_3,,valid
vote_1165,factor_411,item_1,score_3,,valid
vote_1166,factor_413,item_1,score_3,,valid
vote_1168,factor_408,item_1,score_3,,valid
vote_1169,factor_409,item_1,score_3,,valid
vote_1170,factor_407,item_1,score_3,,valid
vote_1171,factor_406,item_1,score_1,,valid
vote_1174,factor_467,item_1,score_3,,valid
vote_1183,factor_375,item_1,score_3,,valid
vote_1184,factor_373,item_1,score_3,,valid
vote_1185,factor_374,item_1,score_3,,valid
vote_1186,factor_376,item_1,score_3,,valid
vote_1187,factor_371,item_1,score_3,,valid
vote_1188,factor_370,item_1,score_3,,valid
vote_1189,factor_369,item_1,score_3,,valid
vote_1190,factor_365,item_1,score_3,,valid
vote_1191,factor_367,item_1,score_3,,valid
vote_1192,factor_366,item_1,score_3,,valid
vote_1193,factor_382,item_1,score_3,,valid
vote_1194,factor_384,item_1,score_3,,valid
vote_1196,factor_378,item_1,score_3,,valid
vote_1197,factor_379,item_1,score_3,,valid
vote_1198,factor_380,item_1,score_3,,valid
vote_1199,factor_391,item_1,score_3,,valid
vote_3043,factor_1051,item_4,score_3,"",valid
vote_1200,factor_390,item_1,score_3,,valid
vote_1201,factor_389,item_1,score_3,,valid
vote_1202,factor_392,item_1,score_3,,valid
vote_1203,factor_830,item_1,score_3,,valid
vote_1205,factor_828,item_1,score_3,,valid
vote_1206,factor_827,item_1,score_3,,valid
vote_1207,factor_826,item_1,score_3,,valid
vote_1208,factor_825,item_1,score_3,,valid
vote_1209,factor_824,item_1,score_3,,valid
vote_1210,factor_831,item_1,score_3,,valid
vote_1211,factor_452,item_1,score_1,,valid
vote_1212,factor_453,item_1,score_3,,valid
vote_1214,factor_439,item_1,score_3,,valid
vote_1215,factor_440,item_1,score_3,,valid
vote_1216,factor_442,item_1,score_1,,valid
vote_1217,factor_441,item_1,score_1,,valid
vote_1218,factor_458,item_1,score_3,,valid
vote_1219,factor_456,item_1,score_3,,valid
vote_1220,factor_457,item_1,score_3,,valid
vote_1221,factor_436,item_1,score_3,,valid
vote_1222,factor_434,item_1,score_3,,valid
vote_1223,factor_435,item_1,score_3,,valid
vote_1224,factor_433,item_1,score_3,,valid
vote_1225,factor_437,item_1,score_1,,valid
vote_1226,factor_583,item_1,score_3,,valid
vote_1227,factor_584,item_1,score_3,,valid
vote_1228,factor_585,item_1,score_3,,valid
vote_1229,factor_573,item_1,score_3,,valid
vote_1230,factor_576,item_1,score_3,,valid
vote_1231,factor_575,item_1,score_3,,valid
vote_1232,factor_574,item_1,score_3,,valid
vote_1233,factor_589,item_1,score_3,,valid
vote_1234,factor_587,item_1,score_3,,valid
vote_1235,factor_588,item_1,score_1,,valid
vote_1236,factor_591,item_1,score_1,,valid
vote_1237,factor_590,item_1,score_1,,valid
vote_1238,factor_568,item_1,score_3,,valid
vote_1239,factor_570,item_1,score_3,,valid
vote_1240,factor_571,item_1,score_3,,valid
vote_1241,factor_567,item_1,score_3,,valid
vote_1242,factor_569,item_1,score_3,,valid
vote_1243,factor_580,item_1,score_3,,valid
vote_1244,factor_581,item_1,score_3,,valid
vote_1245,factor_579,item_1,score_3,,valid
vote_1246,factor_578,item_1,score_3,,valid
vote_1247,factor_834,item_1,score_3,,valid
vote_1248,factor_832,item_1,score_3,,valid
vote_1250,factor_841,item_1,score_3,,valid
vote_1251,factor_840,item_1,score_3,,valid
vote_1252,factor_839,item_1,score_1,,valid
vote_1253,factor_838,item_1,score_3,,valid
vote_1254,factor_837,item_1,score_3,,valid
vote_1255,factor_836,item_1,score_3,,valid
vote_1256,factor_843,item_1,score_3,,valid
vote_1258,factor_833,item_1,score_3,,valid
vote_1259,factor_854,item_1,score_3,,valid
vote_1261,factor_852,item_1,score_3,,valid
vote_1262,factor_851,item_1,score_3,,valid
vote_1263,factor_850,item_1,score_3,,valid
vote_1264,factor_848,item_1,score_3,,valid
vote_1265,factor_847,item_1,score_3,,valid
vote_1266,factor_857,item_1,score_3,,valid
vote_1267,factor_856,item_1,score_3,,valid
vote_1268,factor_855,item_1,score_3,,valid
vote_1269,factor_849,item_1,score_3,,valid
vote_1270,factor_788,item_1,score_3,,valid
vote_1271,factor_785,item_1,score_3,,valid
vote_1272,factor_782,item_1,score_3,,valid
vote_1273,factor_783,item_1,score_1,,valid
vote_1274,factor_784,item_1,score_3,,valid
vote_1275,factor_786,item_1,score_1,,valid
vote_1276,factor_787,item_1,score_3,,valid
vote_1277,factor_794,item_1,score_3,,valid
vote_1278,factor_793,item_1,score_3,,valid
vote_1279,factor_792,item_1,score_3,,valid
vote_1280,factor_791,item_1,score_3,,valid
vote_1281,factor_790,item_1,score_3,,valid
vote_1282,factor_789,item_1,score_3,,valid
vote_1283,factor_795,item_1,score_3,,valid
vote_1284,factor_803,item_1,score_3,,valid
vote_1285,factor_802,item_1,score_3,,valid
vote_1286,factor_801,item_1,score_3,,valid
vote_1288,factor_799,item_1,score_3,,valid
vote_1289,factor_798,item_1,score_3,,valid
vote_1290,factor_797,item_1,score_3,,valid
vote_1291,factor_796,item_1,score_3,,valid
vote_1292,factor_808,item_1,score_1,,valid
vote_1293,factor_806,item_1,score_1,,valid
vote_1294,factor_805,item_1,score_1,,valid
vote_1295,factor_804,item_1,score_1,,valid
vote_1296,factor_807,item_1,score_1,,valid
vote_1297,factor_810,item_1,score_3,,valid
vote_1298,factor_812,item_1,score_3,,valid
vote_1299,factor_814,item_1,score_3,,valid
vote_1300,factor_813,item_1,score_3,,valid
vote_1301,factor_815,item_1,score_3,,valid
vote_1304,factor_823,item_1,score_1,,valid
vote_1305,factor_822,item_1,score_3,,valid
vote_1306,factor_821,item_1,score_3,,valid
vote_1307,factor_820,item_1,score_1,,valid
vote_1308,factor_819,item_1,score_3,,valid
vote_1309,factor_817,item_1,score_3,,valid
vote_1310,factor_447,item_1,score_3,,valid
vote_1312,factor_448,item_1,score_3,,valid
vote_1313,factor_771,item_1,score_3,,valid
vote_1314,factor_773,item_1,score_3,,valid
vote_1315,factor_774,item_1,score_3,,valid
vote_1316,factor_770,item_1,score_3,,valid
vote_1317,factor_772,item_1,score_3,,valid
vote_1318,factor_635,item_1,score_3,,valid
vote_1319,factor_633,item_1,score_3,,valid
vote_1320,factor_634,item_1,score_3,,valid
vote_1321,factor_629,item_1,score_1,,valid
vote_1322,factor_628,item_1,score_3,,valid
vote_1323,factor_630,item_1,score_3,,valid
vote_1324,factor_631,item_1,score_3,,valid
vote_1325,factor_620,item_1,score_3,,valid
vote_1326,factor_622,item_1,score_3,,valid
vote_1327,factor_623,item_1,score_3,,valid
vote_1328,factor_624,item_1,score_3,,valid
vote_1329,factor_625,item_1,score_3,,valid
vote_1330,factor_626,item_1,score_3,,valid
vote_1331,factor_621,item_1,score_3,,valid
vote_1332,factor_609,item_1,score_3,,valid
vote_1333,factor_607,item_1,score_3,,valid
vote_1334,factor_606,item_1,score_3,,valid
vote_1335,factor_608,item_1,score_3,,valid
vote_1336,factor_598,item_1,score_3,,valid
vote_1337,factor_599,item_1,score_3,,valid
vote_1338,factor_600,item_1,score_3,,valid
vote_1339,factor_614,item_1,score_3,,valid
vote_1340,factor_611,item_1,score_3,,valid
vote_1341,factor_612,item_1,score_3,,valid
vote_1342,factor_613,item_1,score_3,,valid
vote_1343,factor_602,item_1,score_3,,valid
vote_1344,factor_604,item_1,score_3,,valid
vote_1345,factor_603,item_1,score_3,,valid
vote_1346,factor_593,item_1,score_3,,valid
vote_1347,factor_595,item_1,score_3,,valid
vote_1348,factor_594,item_1,score_3,,valid
vote_1349,factor_616,item_1,score_3,,valid
vote_1350,factor_618,item_1,score_3,,valid
vote_1351,factor_617,item_1,score_3,,valid
vote_1352,factor_647,item_1,score_3,,valid
vote_1353,factor_649,item_1,score_3,,valid
vote_1354,factor_648,item_1,score_3,,valid
vote_1355,factor_645,item_1,score_3,,valid
vote_1356,factor_646,item_1,score_3,,valid
vote_1357,factor_531,item_1,score_3,,valid
vote_1358,factor_529,item_1,score_3,,valid
vote_1359,factor_530,item_1,score_3,,valid
vote_1360,factor_515,item_1,score_3,,valid
vote_1362,factor_516,item_1,score_3,,valid
vote_1364,factor_513,item_1,score_3,,valid
vote_1365,factor_524,item_1,score_3,,valid
vote_1367,factor_526,item_1,score_1,,valid
vote_1368,factor_527,item_1,score_3,,valid
vote_1369,factor_523,item_1,score_3,,valid
vote_1371,factor_520,item_1,score_3,,valid
vote_1372,factor_521,item_1,score_3,,valid
vote_1373,factor_638,item_1,score_1,,valid
vote_1374,factor_637,item_1,score_1,,valid
vote_1375,factor_643,item_1,score_3,,valid
vote_1376,factor_642,item_1,score_3,,valid
vote_1377,factor_641,item_1,score_3,,valid
vote_1378,factor_639,item_1,score_1,,valid
vote_1379,factor_640,item_1,score_1,,valid
vote_1380,factor_775,item_1,score_3,,valid
vote_1381,factor_776,item_1,score_3,,valid
