id,name,parent_id/id,note,type,ponderation,state
factor_541,A 3 years compatibility guarantee,factor_537,"
Ponderation Change Suggested by ralvarez(rafaelalvarez@carboncandelon.com). Value Changed from 1.0 to 1.1.
Ponderation Revoked by Website Administrator. Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_542,A 5 years compatibility guarantee,factor_537,"
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_1041,Migration system and offers,factor_474,"
Ponderation Change Suggested by Chalard(chalard.asd@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by bmkurup(edp@telk.com). Value Changed from 1.2 to 1.3.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.3 to 1.4.",view,1.4,open
factor_544,Migration system for major new versions,factor_1041,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by bmkurup(edp@telk.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.2 to 1.3.",view,1.3,open
factor_545,Automatic migration of the data without external scripts,factor_544,,criterion,1,open
factor_546,Automatic migration of the logic/workflow without external scripts,factor_544,,criterion,1,open
factor_547,Route and process documents from invalid to valid states,factor_544,,criterion,1,open
factor_548,Availability of open source migration scripts,factor_544,,criterion,1,open
factor_549,Availability of payable migration scripts instead of services,factor_544,,criterion,1,open
factor_550,Availability of a service offer to migration,factor_544,,criterion,1,open
factor_551,Public price available for the migration service offer,factor_544,,criterion,1,open
factor_552,Migration system for bugfixes or small features,factor_1041,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.0 to 1.1.",view,1.1,open
factor_553,Availability of patches for bugfixes,factor_552,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_554,Automatic migration of the data based on patches,factor_552,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_555,Availability of open source migration scripts for patches,factor_552,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_556,Availability of payable migration scripts instead of services,factor_552,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_557,Availability of a service offer to apply bugfixes,factor_552,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_558,Migration system and specific developments,factor_1041,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.1 to 1.2.",view,1.2,open
factor_559,Automatic migrations for screens,factor_558,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_560,"In one table, some fields may belongs to official distribution and others not",factor_558,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_561,"In one screen, some fields may belongs to official distribution and others not",factor_558,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_562,Support for automatic migration of a part of the screen,factor_558,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_563,Automatic migrations for the logic layer,factor_1041,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.1 to 1.2.",view,1.2,open
factor_564,The way document are processed is described through meta-data and not code,factor_563,"
Ponderation Change Suggested by ced2(ced@foo.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_565,Ability to migrate workflow (or logic) with states from official release and states for specific devs,factor_563,"
Ponderation Change Suggested by ced2(ced@foo.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_1062,*,factor_474,"
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by bmkurup(edp@telk.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.2 to 1.3.",criterion,1.3,draft
factor_503,Technical Quality,,"
Ponderation Change Suggested by olefoxe(olaf.vocks@googlemail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by jvo(jvo@tinyerp.com). Value Changed from 1.1 to 1.32.
Ponderation Change Suggested by olefoxe(olaf.vocks@googlemail.com). Value Changed from 1.32 to 1.1.
Ponderation Change Suggested by ashir24(ashir24@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by miraj(miraj76@rogers.com). Value Changed from 1.2 to 1.3.
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.3 to 1.4.
Ponderation Change Suggested by niels(guillaume@moigneu.net). Value Changed from 1.4 to 1.5.
Ponderation Change Suggested by mherrera(mherrera@caaarem.org.mx). Value Changed from 1.5 to 1.4.
Ponderation Change Suggested by yoni(yoni_ko@hotmail.com). Value Changed from 1.4 to 1.5.
Ponderation Change Suggested by minaeian(minaeian@yahoo.com). Value Changed from 1.5 to 1.4.
Ponderation Change Suggested by Stane(s.klesnik@siol.net). Value Changed from 1.4 to 1.3.
Ponderation Change Suggested by fp(fp@openerp.com). Value Changed from 1.3 to 1.4.
Ponderation Change Suggested by conectasoftware(conectasoftware@gmail.com). Value Changed from 1.4 to 1.3.
Ponderation Change Suggested by roger01mx(orrn@live.com.mx). Value Changed from 1.3 to 1.4.",view,1.4,open
factor_512,Database flexibility,factor_503,"
Ponderation Change Suggested by parthiv(parthivgls@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by luisjunes(luis.junes@gmail.com). Value Changed from 1.0 to 0.9.",view,0.9,open
factor_513,Support for an Open Source database,factor_512,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 0.8.
Ponderation Change Suggested by viral(viraltiny@gmail.com). Value Changed from 0.8 to 0.9.
Ponderation Revoked by Website Administrator. Value Changed from 0.9 to 0.8.
Ponderation Change Suggested by praveenb(praveen.bansod@gmail.com). Value Changed from 0.8 to 0.9.
Ponderation Change Suggested by cpavelgarcia(cpavel.garcia@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_515,Ability to add rows from the interface,factor_512,"
Ponderation Change Suggested by viral(viraltiny@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.1 to 1.0.",criterion,1,open
factor_516,Ability to add tables from the interface,factor_512,"
Ponderation Change Suggested by viral(viraltiny@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by praveenb(praveen.bansod@gmail.com). Value Changed from 1.2 to 1.3.",criterion,1.3,open
factor_517,Ability to define objects from the interface,factor_512,"
Ponderation Change Suggested by viral(viraltiny@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_970,Backup Management,factor_512,,view,1,open
factor_971,Partial backups can be done per individual object,factor_970,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Revoked by Website Administrator. Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_972,Backup and restore available from the client side,factor_970,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_973,No need to restart the server to create/restore a database,factor_970,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_974,Database backup available from the server side,factor_970,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.1 to 1.2.",criterion,1.2,open
factor_518,Object Oriented system,factor_503,"
Ponderation Change Suggested by shyamli(shyamlisingh86@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Revoked by Website Administrator. Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.",view,1.1,open
factor_519,Ability to add methods on objects from inheritance,factor_518,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by fchiri(chirico.francesco@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_520,"The model is defined through objects, not flat data",factor_518,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_521,Support for computed fields (properties method on object),factor_518,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_522,Language,factor_503,"
Ponderation Change Suggested by vvvv(vrs.brt@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 0.9 to 1.0.",view,1,open
factor_523,Fully object oriented language support,factor_522,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by cei(christophEisenmann@web.de). Value Changed from 1.1 to 1.2.",criterion,1.2,open
factor_524,Scripting language support,factor_522,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by cei(christophEisenmann@web.de). Value Changed from 1.1 to 1.2.",criterion,1.2,open
factor_526,"Based on a very popular language (Java, .NET, C#)",factor_522,"
Ponderation Change Suggested by tullio0106(tbettinazzi@axioma.it). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Revoked by Website Administrator. Value Changed from 1.2 to 1.1.",criterion,1.1,open
factor_527,"Based on a popular language (Python, C++)",factor_522,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_528,Modularity,factor_503,"
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.",view,1.1,open
factor_508,Code units are defined separately to be easily reuseable,factor_528,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_529,Ability to package modifications as separate modules or plugins,factor_528,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_530,Sales/purchases/project/stock mgt. are distinct modules,factor_528,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_531,Integrated Object Relational Mapping system,factor_528,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_533,Screen Definition,factor_503,"
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.",view,1.1,open
factor_592,Separation of the data and the code,factor_533,,view,1,open
factor_593,The definition of the screens are separated from code of objects,factor_592,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_594,The layout of screens are defined as data not code,factor_592,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_595,You don't need to develop to define new screens,factor_592,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_596,Available widgets for screen definition,factor_533,,view,1,open
factor_597,Widgets for relationships,factor_596,,view,1,open
factor_598,Relation widget to one resource (1:n),factor_597,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_599,Relation widget to any number of resources (m:n),factor_597,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_600,One resource related to any number of others resources (n:1),factor_597,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_601,Specific widgets,factor_596,,view,1,open
factor_602,Availability of currency widgets (with conversions),factor_601,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_603,Availability of time widgets,factor_601,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_604,Availability of date and time widgets,factor_601,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_605,Advanced static widgets (just for reading purpose),factor_596,,view,1,open
factor_606,Availability of static graphs widgets,factor_605,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_607,Availability of static calendar widgets with monthly view,factor_605,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_608,Availability of static gantt charts widgets,factor_605,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_609,Availability of static grids widgets,factor_605,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_610,Advanced dynamic widgets,factor_596,,view,1,open
factor_611,Availability of dynamic graphs widgets,factor_610,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_612,Availability of dynamic calendar widgets with monthly view,factor_610,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_613,Availability of dynamic gantt charts widgets,factor_610,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_614,Availability of editable grids widgets,factor_610,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_615,Ability to extend views from modules/plugins,factor_533,,view,1,open
factor_616,Ability to add custom fields in base views,factor_615,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_617,Ability to remove custom fields from base views,factor_615,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_618,Ability to define new kind of widgets in modules/plugins,factor_615,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_644,Flexibility of screens definition,factor_533,,view,1,open
factor_645,Ability to trigger modifications of fields according to others,factor_644,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_646,"Change properties of fields (readonly, invisible, ...) according to others",factor_644,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_647,Ability to include HTML to define views,factor_644,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_648,Ability to include scripts whithin views for custom behaviours,factor_644,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_649,Ability to include AJAX within views,factor_644,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Revoked by Website Administrator. Value Changed from 0.9 to 1.0.",criterion,1,open
factor_534,Workflows Management,factor_503,"
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.",view,1.1,open
factor_619,Workflow engine,factor_534,,view,1,open
factor_620,Function calls from one object to another are managed by a workflow engine,factor_619,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_621,All objects of the system that require a logic uses worklows,factor_619,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_622,Workflow engine support nested workflows,factor_619,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_623,"Workflow engine support split modes per activity: XOR, OR, AND",factor_619,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_624,"Workflow engine support join modes per activity: XOR, OR, AND",factor_619,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_625,An instance can be in any number of activities in the same time,factor_619,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_626,Different workflows can be defined for the same document,factor_619,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_627,Workflow definition,factor_534,"
Ponderation Change Suggested by 0707013385(www_syedarif@yahoo.com). Value Changed from 1.0 to 0.9.",view,0.9,open
factor_628,The workflow definition is in XML,factor_627,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_629,The workflow definition is compatible with WfMC,factor_627,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_630,The workflow definition can be overrided in specific modules,factor_627,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_631,Availability of a workflow editor that is able to save the workflow,factor_627,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_632,Workflow evolution,factor_534,,view,1,open
factor_633,The workflow engine as an automatic migration system,factor_632,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_634,The workflow migration is able to change documents in invalid state,factor_632,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_635,You do not have to define hooks to connect the workflow to objects,factor_632,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_535,Report Engines,factor_503,"
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.",view,1.1,open
factor_770,Availability of a report engine that produces PDF,factor_535,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_771,Availability of a report engine that produces HTML documents,factor_535,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_772,Availability of a report engine that produces Open Office,factor_535,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_773,Availability of a report engine that produces Microsoft Office docuements,factor_535,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_774,You can change on reports if it opens as PDF of editable document,factor_535,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_536,Statistics Report Engines,factor_503,"
Ponderation Change Suggested by marthalorenav(marthalorenav@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.1 to 1.2.",view,1.2,open
factor_775,Availability of reports based on SQL queries,factor_536,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_776,Availability of a end-user SQL expression builder,factor_536,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_636,Lines of code required to develop a new feature,factor_503,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 0.9 to 1.0.",view,1,open
factor_637,SLOC(*) for the whole ERP <15.000 lines,factor_636,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_638,SLOC(*) for the whole ERP <25.000 lines,factor_636,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 0.8.",criterion,0.8,open
factor_639,SLOC(*) for the whole ERP <35.000 lines,factor_636,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 0.8.",criterion,0.8,open
factor_640,SLOC(*) for the whole ERP <55.000 lines,factor_636,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 0.8.",criterion,0.8,open
factor_641,SLOC(*) for the whole ERP <100.000 lines,factor_636,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 0.8.",criterion,0.8,open
factor_642,SLOC(*) for the whole ERP <200.000 lines,factor_636,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 0.8.",criterion,0.8,open
factor_643,SLOC(*) for the whole ERP <500.000 lines,factor_636,"
Ponderation Change Suggested by ced(ced@ced.homedns.org). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 0.9 to 0.8.",criterion,0.8,open
factor_983,Debugger,factor_503,"
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.",view,1.1,open
factor_984,Availability of a debugger at the client side,factor_983,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_985,Ability to trace a full process from the debugger,factor_983,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_1004,Availability of a debugger on the server side,factor_983,"
Ponderation Change Suggested by nileshmandani(nileshmandani@gmail.com). Value Changed from 1.0 to 1.1.",criterion,1.1,open
